,text,label
16446,"<br /><br />Since cats have nine lives, I'll give you nine reasons to see this movie:<br /><br />* The kittens Berlioz and Toulouse playing the piano together (so unbelievably cute!) * The car-chasing dogs Napoleon and Lafayette * Toulouse jumping like electrified every time he wants to be like a tough alley cat * Marie sighing romantically while alley cat O'Malley seduces her mom * Scat Cat and his jazz band, singing ""ev'rybody wants to be a cat"" * Stupid but proper and nice English geese Amelia and Abigail who make the cats walk like geese * O'Malley obtaining the ""magic carpet"" which puts the Cheshire cat to shame * Roquefort the brave mouse's journey to ask help from alley cats * Edgar the butler chase scenes and transition from a nice guy to an insane cat hater due to cat riddance plan gone bad",1
23367,"I can't imagine why it hasn't been theatrically released yet. It's got a great ensemble cast, with Sutherland, Lane, and especially Chris Evans doing spectacular work. Wake up, studio execs!<br /><br />The story is based upon the experiences of the author/screenwriter, growing up as the ""poor kid"" in an extremely affluent community, where class is everything, and makes a difference in every aspect of life, from clothing to justice.<br /><br />During the film's Q&A, the author was asked about his experiences, and particularly what we don't know about the ultra-rich. He said they aren't stupid, they're very smart (as opposed to how they may portray themselves), they've got plans, and they are a threat!<br /><br />In many ways, this film is extremely timely.",1
20354,"WARNING: Reading this entry after watching the movie! Like 'Easy Rider' released a year before, 'Joe' tries to illustrate what happens when the counterculture and mainstream (albeit right-wing) America meet: a violent end ensues. Although this film is for the most part a slow-moving display of traditional ""old-fashion"" American morals versus the 60's ""do-what-feels-good"" lifestyle, it is also a commentary on upper-class vs. lower-middle class and their inability to meet in the middle as illustrated when the Comptons meet the Currans. Boyle's Joe represents a generation stuck in the 1940s and 50s where 'Kill a commie for Mommy (or jap or hippie for that matter) is okay so long as it helps and saves America. Joe and wife Mary Jo are clearly the archetypes for Archie Bunker and Dingbat wife, Edith. This movie - which will forever be known for it's violent (but not bloody - no blood is seen at all) ending is uneven however. Joe blasts (verbally) the hippie generation then (literally) lays down with them to infiltrate their numbers to locate Compton's daughter - when clearly he should have been repulsed by the idea but forgoes the separatist idea for the sake of sex. When he is betrayed through thievery (read: trust of the older generation to the newer generation), he lashes out through an unrelenting chain of murder. Perhaps it is due to the Tarantinos of Hollywood that the watcher expects blood-streaming death in the end scene, but the bloodless shootings long for any sort of impact or realism. 'Joe' is not a great movie, but it is an interesting display of class and culture alienation and the animalistic underlying extremes to the generation gap.",1
23203,"I first saw this in the 70s on syndicated TV and admired its production values, which were high tech for the time. The remastered video is rich and colorful, far more intense then the pale 35 mm TV prints. This movie deserves more attention: it paved the way for UFO, Space: 1999 and even Star Wars with its detailed miniatures and cleverly conceived gadgets. Sure, the story of an alternative anti-matter planet Earth has been recycled a hundred times since Star Trek, but the beauty of this film is its self-conscious European flair for design: from the Rolls Royce space engines to the ""Euro Sec"" letterhead business paper, JFSS or Dopplegangers as it was called in Europe is enjoyable for the imaginary vision of Europe in space in the shadow of the Superpowers. Gerry and Sylvia Anderson's ambitious epic gets a little tedious when the American astronaut finally realizes that he is on the doppleganger Earth, and everything is literally downhill after the poetically graceful shuttle boarding sequence. A mediocre story is helped along by a grand and lyrical classical score by the late great Barry Gray, the John Williams of Britain.",1
13530,"The wind and the lion is a marvelous sweeping motion picture. It is a monument to what filmmaking once was but is no more.<br /><br />Connery, despite the thick scottish brogue, plays the Raisulu very well. He inspires the viewer in a way many lead characters cannot.<br /><br /> Candice Bergen, in one of her early roles, is marvelous as the kidnapped socialite Mrs. Pedacaris, showing courage in the face of adversity (and plenty of humour as well). A marvelous film, rent or buy it and you won't be disappointed.",1
18183,"THE STUDENT NURSES is not a typical sexploitation movie. Sure, the nudity and sexual openness is there, but it's not all for laughs. Stephanie Rothman scripted a socially compelling, well-written tits & ass movie which confronts the topics of racism, socio-economic inequalities, rape, abortion, medical ethics, public health issues, human rights, the Vietnam war, free love, LSD and drug experimentation. Four sexy college roommates are taking their nursing internships at the same time. Sharon (Elaine Giftos) is assigned to the terminal care ward, Lynn (Brioni Farrell) to public health administration, Priscilla (Barbara Leigh) to gynecology and Phred (Karen Carlson) to psychiatry. These four beauties have ample opportunities to disrobe and fornicate, of which they take advantage, much to the delight of male viewers. These are liberated women at the height of the sexual revolution, after all, and are as intelligent as they are horny and beautiful. Visceral yet low-budget action sequences are interspersed throughout. There's a very bloody gunfight at the resistance movement headquarters in which two policemen are shot and killed, along with several members of the group. An anti-(Vietnam) war protest consisting of spookily-dressed young people of all races painted like skeletons becomes violent, with cops beating protesters. The effective trip sequence on the beach consists of beautiful, weird and confusing sensory and memory montages with hyper-sensual overtones. In short, THE STUDENT NURSES is a thoughtful and compelling reflection of the times, expressed through real women's perspectives (since it was written and directed by a woman). But, it's still fun and titillating, despite its sobering treatment of subject matter.",1
22376,"Venice, in 1596.Jews are separated from the good Christians.Bassanio, a young but poor Venetian loves the fair Portia, who is a wealthy heiress.So he approaches his friend, a merchant called Antonio for three thousand ducats to travel to Belmont and propose Portia.All of Antonio's ships and merchandise are busy at sea, so he turns to the moneylender Shylock, the one of Jewish faith.Shylock does not like Antonio, for he spat on his face.He offers Antonio a three-month loan at no interest, but if he will not pay the money in that time, he will own a pound of his flesh.Also, Shylock's daughter Jessica elopes with the Christian Lorenzo.The Merchant of Venice is based on William Shakespeare's play that's believed to have written between 1596 and 1598.I read the play last summer and now I've seen the movie, made in 2004 by Michael Radford.I liked the play, and I don't quite agree with the accusations of it being anti-Semitic.The Jewish character does not appear as an inhuman monster, even though he's ready to cut a piece of Antonio's flesh.There's a lot of depth in his character, which all comes out in his speech where he asks ""If you prick us, do we not bleed?"" and so forth.There is much more human in Shylock's character than in one of Antonio's, who spits on the good Jew.Al Pacino is unbeatable as Shylock.He gives such a strong performance.Jeremy Irons is also terrific as Antonio.Lynn Collins is most beautiful and brilliant in the role of Portia.Zuleikha Robinson does great job as Jessica, and Charlie Cox as Lorenzo is also very good.Kris Marshall plays Gratiano, and he does a good job.In the role of Nerissa we see Heather Goldenhersh.Mackenzie Crook plays Launcelot Gobbo.As in Shakespeare plays usually, also this one contains most brilliant dialogue.The movie paints a fantastic portray of the era.It deals with some great issues, in a Shakespearian way.",1
16780,"A well written screenplay. A moving story showing the middle class English at it's best. Some great acting by Tom Wilkinson and Emily Watson. Tom Wilkinson is one of Britain's best actors. He knows how to be subtle and honest. Emily Watson is an actress I was not familiar with, but to her credit she does a great job of playing the ****** wife. The director, Julian Fellowes did not succumb to the typical Hollywood gimmicks to give the film some meaty storyline. It has not over dramatized it's portrayal of the English middle class. The films pace does not falter although it is not a faced paced film. A good twist in the plot, that is not predictable A lovely English country village setting. I enjoyed this film very much The locations were also very well selected. If you enjoy films about relationships this is one to watch. Better to have some tissues ready!",1
16148,"In Tweety's S.O.S, Sylvester goes from picking garbage cans to being a stowaway on a cruise ship that happens to carry a certain canary bird-and Granny, his owner. Uh-Oh! Once again, Tweety and Granny provide many obstacles to the cat's attempts to get the bird. Sylvester also gets seasick quite a few times, too. And the second time the red-nosed feline goes to the place on the ship that has something that cures his ailments, Tweety replaces it with nitroglycerin. So now Sylvester can blow fire! I'll stop here and say this is another excellent cartoon directed by Friz Freling starring the popular cat-and-bird duo. Tweety's S.O.S is most highly recommended.",1
14098,"I saw this film many years ago, and absolutely hated it -- I could not wait for it to end, and would have walked out, but there was a girl sleeping on my shoulder. You know what? I have never forgotten this film, and more, I would say that it continues to haunt me with its images and music over the years. How many movies have I wept over and laughed over in the moviehouse, then forgotten as soon as I hit the street, like ... you see, I can't even think of one! Rarer are films like Death in Venice that enter your consciousness and work sea changes. The French like to say film is an art, and movies like this one prove they are right. I give it 10 stars, up from the 3 I gave it the night I saw it.",1
18000,"This is one creepy underrated Gem with chilling performances and a fantastic finale!. All the characters are great, and the story was awesome, plus i thought the ending was really cool!. The plot was great, and it never bored me, plus while the child actors were bad, they gave me the creeps!. This happened to be on the space channel a while ago, so i decided to check it out and tape it, i read some good reviews from fellow horror fans, i must say i agree with them, it's very creepy, and suspenseful, plus Strother Martin, was fantastic in his role, as the Satan worshiper. It has tons of creepy atmosphere, and it keeps you guessing throughout, plus all the characters were very likable, and you really start to root for Ben and his family!. It has plenty of disturbing moments, and the film really shocked me at times, plus, it's extremely well made on a low budget!. This is one creepy underrated gem, with chilling performances and a fantastic finale!, i highly recommend this one!. The Direction is very good!. Bernard McEveety does a very good job here, with great camera work, creating a lot of creepy atmosphere, and keeping the film at a very fast pace!. Ther is a little bit of blood and gore. We get a severed leg,lots of bloody corpses,bloody slit throat, slicing and dicing,decapitation, and an impaling. The Acting is excellent!. Strother Martin is fantastic here! as the Satan worshiper, he is extremely creepy, very convincing, was quite chilling, was extremely intense, seemed to be enjoying himself, and just did a fantastic job overall!. Charles Bateman is great as the Dad, he was very caring, very likable, and gave a good show!, i liked him lots. L.Q. Jones is awesome as the Sheriff, he was funny, on top of things, looked very young, had a cool character, and just did an awesome job overall!. Ahna Capri is good as the girlfriend and did what she had to do pretty well. Charles Robinson overacted to the extreme as the Priest and didn't convince me one bit!, and that laugh of his was especially bad. Geri Reischl is actually decent as the daughter, she was somewhat likable, and only got on my nerves a couple times, i rather liked her. Alvy Moore was goofy, but very likable in his role as Tobey i dug him!. Rest of the cast do good. Overall i highly recommend it!. ***1/2 out of 5",1
15335,"Few people realize it, but there was world literature in the ancient world before the Greeks came on the scene. Besides the literary remains that are in the ""Old Testament"" of the Jews, there were considerable works from Mesopotamia and Egypt. The summit of the former were the religious poetry and ""The Epic Of Gilgamesh"". The Egyptians produced many poems, but there main addition was a tale of adventure of a traveler and physician called ""The Story Of Sinuhe"". It is from this work (actually a fragment, that we don't know the ending of) that the novel ""The Egyptian"" came from.<br /><br />The story is unique (as is the movie). ""The Egyptian"" was a best seller in the early 1950s, and Darryl Zanuck decided to take a chance making it: yes he wanted a showcase for his girlfriend Bella Darvi as Nefer, as well as the rest of the cast (Victor Mature, Edmund Purdom, Peter Ustinov, Michael Wilding, and Gene Tierney), but he was aware that these films rarely made large box office. One can chalk up this as an example of Zanuck trying something different.<br /><br />The number of movies that deal with ancient Egypt are very small. ""Land Of The Pharoahs"", ""The Egyptian"", ""The Ten Commandments"" (both De Mille versions), ""Moses"", ""Holy Moses!"", ""Cleopatra"", ""The Mummy"" (all versions), ""The Scorpion King"". If there are 20 films about ancient Egypt it's is tremendous. But ""The Egyptian"" is unique. While the second ""Ten Commandments"" discusses Ramses the Great (Pharoah Ramses II - Yul Brynner) and his father Seti I (Cedric Hardwicke), and the films on Cleopatra deal with her, few other names of ancient Egypt crop up in film. Egypt's greatest Pharoah was Thutmose III, who conquered most of the known middle east of the era of 1470 B.C.E. or so. No film about him has appeared, nor of his usurping predecessor, history's first great female ruler Hatschepsut. But the only known Pharoah who attempted a religious revolution that approached what the Jews (and later the Christians) attempted - a type of monotheism - is the subject of ""The Egyptian"". This is Pharoah Akhnaton.<br /><br />In reality Akhnaton was practicing a personal form of monotheism that was not meant for public consumption. But it angered the priestly class who worshiped Amon, rather than Aton. Due to our uncertain historic records (although Akhnaton's official records - the ""Tel-el-Amana"" letters - are quite complete as far as they survive), we do not know if the Pharoah was killed in a palace coup or not. However he died, he was succeeded by a young brother or son of his whose name is better recalled than any other Pharoah except Ramses: Tutankhamon.<br /><br />This film is actually quite good as far as it goes. Wilding makes a good natured Akhnaton, who is too weak to be as effective as a religious reformer is supposed to be. Mature is good as the ambitious (and - outside the film - ultimately successful future Pharoah) Horemheb. Tierney and Purdom do well in their lead parts and Ustinov is good as Purdom's friend. Also good is Ms Darvi, in a large supporting part. In a wonderful cameo is John Carridine, as a philosophical grave robber. The film is certainly worthy of viewing, as one of the few attempts to show part of the history and culture of Ancient Egypt.",1
21794,"I became a fan of the TV series `Homicide: Life on the Street' late in the show's run, but became a fan very quickly. It was a cop show unlike any other: visually different in its use of hand-held cameras, taking the viewer everywhere, with its multiethnic and mutiracial cast and their varying and fascinating personalities, and that it covered all of the good and bad of a police department, including the corruption and personality clashes that bubble up to the surface. <br /><br />Homicide: The Movie, the reunion follow-up to the series, is as good as a made-for-television film can be. After Lt. Giardello (Yaphet Kotto), now a candidate for mayor of Baltimore, is shot, the series' cast members are back to help find the killer. In addition, the cast members who left the force and those who died, also manage to have their place in the film. The intensity and fire that marked the series return, and the script bristles with the same fire that marked the series. All in all, a terrific TV movie.<br /><br />Vote: 9",1
20726,"AWWWW, I just love this movie to bits. Me and my cousins enjoy this movie a lot and I am just such a HUGE FAN!!! I hope they bring the TV series out on DVD soon. Come to mention it, I have not see the TV show in a LONG time. Such geart times! Where I come from Australia The Chipmunk Adventure is only known by people in their late teens and adult years which is kinda sad because the young kids don't know what there missing.<br /><br />The songs in this film are ace the ones I love the most Boys/girls of rock n'roll, Diamond Dolls and the song that ls sure to make you want to cry My Mother.<br /><br />This film is sure to excite both young and old GET THE CHIPMUNK ADVENTURE TODAY!!! 10 out of 10, such an excellent movie.",1
22633,"Clive Barker of Hellraiser fame has written and produced a fantasy horror film that is funny and exciting.<br /><br />The make-up done by Bob Keen and Geoffrey Portass was fantastic. It took quite an imagination to come up with these mutants that lived underground. It was really a treat to see the quality of work.<br /><br />It wasn't particularly horrible, as the worst creature was actually a human serial killer.<br /><br />I just saw Craig Sheffer in Shadow of Doubt the other day and he did a good job in this film also. Nothing spectacular, but fair. This was only Anne Bobby's third film, and she was good also.<br /><br />The ending was spectacular and the rednecks got their just desserts, as did David Cronenberg. Ha!",1
14596,"I thought this movie was perfect for little girls. It was about a magical place where Genevieve and all her sisters could do what they wanted to do the most anytime they'd like. Most little girls would like this story, even though there is the thought of death in it. Although no one dies, the king almost does, but little girls would not understand it, so it adds up to make a perfect story. All the events add up, creating a great plot that can have a meaning if you dig deep enough. This story is perfect for little girls, and since it is a barbie movie, the kids can have more fun with it, especially if they have barbies of their own. Anyone can have fun with it, though, because it is so cute and understandable. Overall, I think this movie is a good movie for everyone, especially little girls, and will give anyone a smile at least once during it.",1
13163,"'Don't Look In the Basement' is so easy to knock but the truth is simply that Brownrigg is one of Horrors real underground stars and IMHO is vastly overdue some proper recognition. 'Don't' is his undisputed masterpiece. This scummy psychodrama snags the viewer straightaway into such an odd, disjointed, claustrophobic world of sweating insanity you have no real idea what the hell is going on. It succeeds in making you feel strangely dirty, just plain grubby, for Brownrigg's world is this mad, unwashed, scummy prison cell of rants, obsessions and all shades of mental illness. And he uses his low budget palette to wrap his grot blanket around you like a bad memory. There is just something so beautifully odd about the whole damn thing. In a word, classic.... Also, if you watch 'Don't' first then you will have some idea of the insane psychodrama style that marks Brownrigg's other films. In summary they really don't come any more esoteric than this - well, actually they do, track down Brownrigg's 'Keep My Grave Open'. Mad genius. Accept no substitute.",1
20819,"May contain spoilers<br /><br />This historical movie was so refreshing. Although it may be exagerating the actual events, it does show the heartless nature of emperor Qui, which he was later infamous for. And there wasn't a single computer generated person in it. I think it's great that China has produce such an epic film. The costumes and the settings were beautiful, the performances were also excellent. Dignity vs. death is a major theme in this movie and i think it reflects the Chinese history and culture. I also enjoyed a little allusion to the terracotta warriors, a 3d map carved of the conquest of China with individual soldiers. Emperor Qui of course later as entombed with his life size terracotta warriors.<br /><br />I also enjoyed the scene with the dwarf, he was a very interesting character, even if he only had a small scene.<br /><br />9/10<br /><br />",1
22716,"Corniness Warning. As many fellow IMDb users already know, I'm not a corny, cheesy person. If you don't want to read this kind of review, then go.<br /><br />To tell you the truth, you're hearing this from a man who laughed through Titanic and almost broke his parents' tape from continuously rewinding the propeller scene.<br /><br />---Spoilers---<br /><br />One day, I went off to the theatres with two friends to see Dickie Roberts: Former Child Star, last year in August. The boring trailers rolled on until one started off so calmly. It was for Radio. The moment I saw the trailer, I just had to see this movie on opening weekend. When that weekend rolled along, Scary Movie 3 was out too so many teenagers were there waiting in line that Friday night. It turns out the movie sold out and those teens were so desperate to see a movie, they went and also sold out Good Boy and Radio. I couldn't get a ticket and the following weeks, I was busy with more important things. About 5 months later, my friend rented Radio. He let me borrow it and I watched it in my room. I'll tell you this now, this is the ONLY movie I have ever seen that got me crying EVER. When Radio's mother died, it just came out automatically. The next day, I went off to Blockbuster and bought the DVD.<br /><br />Well enough of my stupid personal story, let me tell you about the movie.<br /><br />Cuba Gooding Jr. stars as a mentally challenged man nick-named Radio. Ed Harris co-stars and this movie is directed by Mike Tollin. Based on a true story, Radio is a teenager who has a life by spending most of his day alone. He goes around with a shopping cart picking up whatever he can and is always carrying a radio around. He's got his own collection. At the end of every day, he goes home to his mother. He never went to school until later in the film. One day, Radio passes by the local high school while the football team is practicing. A football flies over the fence and Radio picks it up and continues on. Ed Harris plays Mr. Jones, the football coach. They meet and this is the life of Radio.<br /><br />Throughout the whole movie, Radio and Coach Jones spend quality time together, both teaching each other things. It is beautiful to see how the movie goes to the highest joys, the lowest lows, and just seeing Radio live his life. You will laugh, cry, and live the life of Radio with him. This movie holds a special place in my heart along with Toy Story and others. This is a must-see for the whole family, by yourself, or if you're someone who just wants a great drama. Radio is one of the most beautiful movies I have ever seen. Radio will never be forgotten by me. Never.<br /><br />As Ed Harris' character said greatly near the end of the movie:<br /><br />""We're not teaching Radio, Radio is teaching us.""<br /><br />My Rating: 8/10<br /><br />Eliason A.",1
13631,"I absolutely adore this film about a lady columnist (Barbara Stanwyck) for a major homemaking magazine who delivers a welcoming article each month that includes details about her awesome home life as a wife and mother in a beautiful Connecticut home. The trouble happens when the owner of her monthly publication demands that she have him and a WW2 hero as guests during the Christmas Holidays. Why is she worried? Because she lives in a small New York apartment, isn't married, and doesn't have a baby - and can't cook at all! Hilarity (and romance) ensues when she tries to put on a believable act in an effort to save face/ keep from being fired by the magazine owner (played by Sydney Greenstreet). This is a delightful comedy; one that I highly recommend to classic movie lovers!!!!",1
22524,"I kid you not. Yes, ""Who's That Girl"" has the distinction for being one in a string of Madonna's films that bombed, but I actually liked this movie more than ""Desperately Seeking Susan"". In ""Susan"", Madonna's character is relegated to being second-fiddle to Rosanna Arquette and is not given much to work with. No disrespect to Rosanna, but in WTG Madonna plays this zany, outrageous character, only done in an 80s style. While it may seem ""cheesy"" today, this is actually one of Madonna's best and one of her most underrated films.<br /><br />Madonna plays Nikki Finn, an ex-con who is sent to the slammer for a crime she didn't commit. She's being released from jail after four years of good behavior. Griffin Dunne, who is also a very underrated actor, plays Louden Trott, a lawyer who has the unpleasant task of picking her up from jail to take her to the bus station. Of course, when these two get together, that's when the madness happens. Sir John Mills has a small role as the rich businessman who has a huge mansion in the middle of Manhattan with a rainforest(???) on his roof. <br /><br />This movie parodies everything. Rich people, the sleazy characters who live in Harlem and totally destroy Louden's Rolls-Royce, the gay cops who follow Madonna and Dunne around town, and Dunne's stuck-up fiance Wendy Worthington who has purportedly slept with every cab driver in New York City (played by Haviland Morris, who was Jake's girlfriend Caroline in Sixteen Candles). Hilarious! Plus, Dunne is also in charge of a rare breed of leopard reminiscent of ""Bringing Up Baby"". Plus, Madonna had a great platinum blonde 80s look back in those days and the movie has a great soundtrack. Throw this all into the mix and you have the zaniness of WTG.<br /><br />Madonna is the queen of deadpan acting. There are times in the movie where she says a line totally straight and surprisingly, it turns out to be funny! That's how some of the best comedy should be played - straight. Madonna should have done more comedy and it was a shame that she did not choose to do so. Later on she became much more controversial and got into more of the dark, sexually-charged roles in the notorious movies ""Body of Evidence"" and ""Dangerous Game"". <br /><br />Some people say Madonna cannot act, and that is fine, people are entitled to their opinion, but I believe the real problem is that people cannot see the difference between Madonna playing a character on film, instead they still see only Madonna and that is main reason why she is given more respect for her music than for her movies. It's still a fun, screwball comedy of the 80s. Not for everyone, I'm sure some of you will dislike it, so I would recommend it mainly for Madonna fans, but you never know, you might be surprised and like it! <br /><br />Interesting note: One of Madonna's friends from her early-80s New York club days, Coati Mundi, who plays Raoul, was a member in the bands Kid Creole and The Coconuts and Savannah Band.",1
15936,"I remember seeing this movie for the first time with a friend while on vacation in Anaheim, California in October, 1976. While driving the tourist laden city streets , we saw a movie marquee advertising ""ALICE IN WONDERLAND XXX."" So before even checking out Disneyland's version of the Lewis Carroll classic a half mile away, our curiosity won out and we ventured into this cinematic threshold. I remember even before the movie began how surprised I was to see this kind of film appearing in staid, ultra-conservative Orange County.<br /><br />Thirty two years later, I came across ALICE IN WONDERLAND at a local video store. I wondered to myself if this was the same film until I looked at the back of the jacket and saw a picture of lovely Kristine DeBell in the starring role and decided to rekindle some fond memories. Subversive Video, to their credit, has released two versions, X and XXX in the same package. As it turns out, the version my friend and I saw in Anaheim was rated X in spite of the original XXX advertising at the there. Seeing it the second time around makes me realize what a delightful romp director Bud Townsend brought to the screen. As an example of this man's scope behind the camera, in his salad days he directed two episodes of TV's DEATH VALLEY DAYS.<br /><br />Miss DeBell, appearing in the April, 1976 cover of Playboy is ideal as Alice. She brings a fresh all American innocence to the role as a librarian in her early twenties yearning for a better life. When her boyfriend is rebuffed from taking their relationship to the next level, Alice reaches her turning point. This is a 'musical comedy' yet the melodies are quite catchy with appropriate strings and brass to offset the generally suggestive lyrics. Miss DeBell has a pleasant singing voice as she trills about wanting to be free. That's when the magic begins. The pacing of this movie is surprisingly fluid, given the genre and the supporting cast of Wonderland are there to enable Alice as she blossoms into womanhood. Special mention goes to TV veteran Larry Gelman as the White Rabbit who seems to be the only character not obsessed with sex as he is always running late for an appointment.or something.<br /><br />Special features include comments from noted feminist advocate Lena Ramone who imparts how viewing this movie while attending college influenced her in choosing a career as an adult film actress after graduation.<br /><br />What makes ALICE IN WONDERLAND such a delightful jaunt is its garden like setting. Partly filmed in the lush, natural splendor of Vancouver B.C.'s Stanley Park, the movie belies its pornographic roots. You don't come away feeling you've watched a sleazy skin flick. At this writing, I haven't viewed the triple XXX version. The extra sex footage tacked on afterward would, in all probability, disrupt the overall flow and remove the light, breezy atmosphere evident throughout.<br /><br />Naturally, the Lewis Carroll version is the best way to curl up and explore Alice's adventures in Wonderland. However, for a time capsule representing 1970s' adult film archives, ALICE IN WONDERLAND is worth following that white rabbit for a ribald ride full of mirthful mayhem.",1
22206,"The martial arts movies got huge in the 60's in parts of Asia but with the growing popularity of the infamous Shaw Brothers films, America was bound to catch on. This movie was the first to be presented in America under the Warner Bros. label and it did in fact start a craze here that flooded the 70's with martial arts films. Many of the films to follow would pale in comparison but some were great and many like Enter The Dragon (which came out shortly after this one) became huge success stories and made superstars out of these fighters.<br /><br />Fast forward almost 40 years later and this movie still holds up. Most Shaw brothers films are as good today as they were back then and truth be told no films have been made in this genre to compete with those made by The Shaw Bros back in the day.<br /><br />I like to think Martial arts are like porn and nobody watches porn for the plot just the action, well same goes with M.A. films and most of them are just a bunch of great fights with little story, this one is an exception. It doesn't have an amazing story but there is one there.<br /><br />The main guy played by Lo Lieh actually stands out amongst karate film heroes. He never brags and he never fights just because he can, he is often seen as weak and less of a fighter than most, but when he must fight, he is damn well the greatest alive. I really loved this character. Many of the bad guys were memorable and the fight scenes were just presented so amazingly. Even a small role with Bolo Yeung can be seen as the huge Mongolian, and Bolo is in my top 5 as greatest martial artist film stars ever, he was also in the above mentioned Enter The Dragon.<br /><br />The production as I've said over and over is wonderful, you can't beat the Shaws, the direction was something unlike I have seen much in films of the 70's, the use of color was well placed and made this movie stand alone and rise above the others. When the light shines on Chi Hao's hands as he does the Iron Fist, its pure beauty.<br /><br />The music was superb as well. Martial arts films were to Asia what westerns were to Italy, two separate art forms with so much in common. The countries making these films had all genres but the Japanese films were what was making waves there as the spaghetti westerns were in Italy. With their many differences the styles of these two genres were neck and neck. As seen in movies like 5 Fingers Of Death, the fights were easily compared to Sergia Leoni cowboy stand offs, and the music tied the genres together so well. The music here borrowed a little from Ironside, but it was still very original.<br /><br />Many films were inspired by this one and when I watch it I can see everything from The Master Killer to Bloodsport having been influenced. The most obvious movie to have been influenced was Kill Bill, which to me is the greatest of all time. Many of the sets Quentin used are complete replicas of ones seen here and he used the music from this film, even though the music he used was the music borrowed from Ironside. And the fight scene at the end of Kill Bill vol. 1 with The Bride and O-Ren is at times exact in comparison to the fight with Chi Hao and the Japanese thug at the end of this movie.<br /><br />I have seen many martial arts films, a few even better, but this is a MUST-SEE for fans of the genre. You can't go wrong here. The movie starts off slow but 15-20 minutes into it it picks up and doesn't slow down.",1
22593,"I saw this film in a sneak preview, and it is delightful. The cinematography is unusually creative, the acting is good, and the story is fabulous. If this movie does not do well, it won't be because it doesn't deserve to. Before this film, I didn't realize how charming Shia Lebouf could be. He does a marvelous, self-contained, job as the lead. There's something incredibly sweet about him, and it makes the movie even better. The other actors do a good job as well, and the film contains moments of really high suspense, more than one might expect from a movie about golf. Sports movies are a dime a dozen, but this one stands out. <br /><br />This is one I'd recommend to anyone.",1
18924,"This film is essentially for those who have had little or no introduction to hip-hop, specifically turntableism, as was the case with the director before he started this film. It was cool to have it focus on the bay more than expected, because NY is always getting all the credit, but comin from the bay the Q-Bert worship is a little out of control. This film didn't introduce anything new to me, but it did change my opinion in that going into it I was sketchy about the prospect of giving the tables the distinction of being a bona fide instrument. This film ought to convince anyone that it's right up there with the viola and clavichord.",1
23313,"I saw Bon voyage 2 days ago and I found it an excellent production. The film is supposed to entertain, and it does! It emulates the style of the American screwball comedies of the 30s, but Von voyage is more refined. Adjani and Depardieu are simply excellent in their roles. The plot is simple. The film starts with people involved in many situations that, apparently, should have nothing to do between them. It is very funny how those situations become linked during the film. It is good to see a French film with this kind of sense of humor. I find it, principally, a film in which love is the main theme. Peter Coyote as the German spy in France shows once more to be an excellent actor, too.",1
16124,"This little film is hysterical, full of stereotypes about gays, straights, dwarfs, British tea and pubs, American gun culture, divorce and marriage; yet, it manages to be sensitive to the issues surrounding each. Kathy Bates is ""Amazing"" Grace Beasley, and as a character actor of staggering range, she brings her considerable comedic talent to ground this somewhat unusual film as she did in Fried Green Tomatos. With the help of other comedic talents like Dan Akroid as Max, her ex-lawyer husband and the backdrop of downtown Chicago and rural England, the story is just intriguing enough to entertain. Jonathan Price plays Victor Fox, a closet gay singer murdered by a cross-bow killer in Chicago. His valet-lover Dirk Simpson, played by the stunning Rupert Everett, must overcome Victor's siblings, including Lynn Redgrave, who want to turn their home into a tribute museum, and teams with Bates and her dwarf daughter-in-law, Maudy Beasley, to find the killer among the homeless of Chicago.<br /><br />The entire cast sing at various points in the pursuit, and are excellent, esp. the talented Price and Bates. This implausible storyline, both funny and bizarre, is one of the most off-center films. Cameos by Julie Andrews, Barry Manlow, and Sally Jesse Raphael should tell you just how bizarre this film truly is. Strange, funny, and off-center but with a good perspective about people with every kind of difference.",1
20505,"I always thought the Batman Returns was a great sequel to Batman. The story was an interesting one and Danny Devito, Christopher Walken and Micheal Keaton gave great performances. Plus lets face it, Tim Burton was a genius and did the comic book character more justice than Joel Screwmacher ever did.<br /><br />Plot: Oswald Cobblepot also know as The Penguin(played By Danny Devito) is abandoned by his parents as child for being deformed. He uses this as an excuse to masquerade a sinister plot to abduct the first born children of Gotham with the help of his goons(Red Triangle Gang) and a very shady tycoon Max Shreck(played by Christopher Walken). Max Shreck later makes Penguin the mayor of Gotham. Selina Kyle(Michelle Pfeiffer) is pushed out of a window by Max Shreck and is revived by cats. Later on she develops cat-like qualities and seeks to destroy Max Shreck and Batman. Her reasons for wanting to destroy the dark knight are not explained.<br /><br />Opinion: Batman Returns is a classic. It has a darker feel in terms of atmosphere. Tim Burton always had a knack for making grim backgrounds look appealing. Micheal Keaton is still sharp as Batman. Danny Devito steals the show as Oswald Cobblepot/The Penguin. When you think about it, he would have made a better Violator for the movie Spawn than John Leguizamo. Michelle Pfeiffer gave Catwoman more personality than Halle Berry ever could. Max Shreck is one of Christopher Walken's best roles. The main reason why I like Batman Returns is that its fun. Its not only creative but its also fun. Something a lot of big budget movies these days sorely lack. The Batman series goes to the dogs after Tim Burton decided to do no more. You don't believe me, look at Batman Forever and Batman and Robin. Thank god that Christopher Nolan breathed life back into the series with Batman Begins.",1
